#
# QRISK-lifetime data tables.
# Copyright 2010 ClinRisk Ltd. 
# 
# This work is licenced under the Creative Commons Attribution-NoDerivs 2.0 UK: England & Wales License. 
# To view a copy of this licence, visit http://creativecommons.org/licenses/by-nd/2.0/uk/ or send a letter to Creative Commons, 171 Second Street, Suite 300, San Francisco, California 94105, USA.
#
#
sex1,_t,basehaz_death_0_30,basehaz_cvd_0_30,timeyears
0,42.548939,.0000221,.0000223,42
0,42.551677,.0000295,.0000167,42
0,42.554415,.0000516,.0000167,42
0,42.557153,.0000369,.0000389,42
0,42.55989,.0000369,.0000334,42
0,42.562628,.0000516,.0000167,42
0,42.565366,.0000516,.0000334,42
0,42.568104,.0000516,.0000278,42
0,42.570842,.0000295,.0000278,42
0,42.57358,.0000369,.0000167,42
0,42.576318,.0000295,.0000167,42
0,42.579055,.0000738,.0000334,42
0,42.581793,.0000664,.0000223,42
0,42.584531,.0000443,.0000334,42
0,42.587269,.0000148,.0000111,42
0,42.590007,.0000369,.0000223,42
0,42.592745,.0000664,.0000278,42
0,42.595483,.0000295,.0000167,42
0,42.59822,.0000148,.0000167,42
0,42.600958,.0000517,.000039,42
0,42.603696,.0000221,.0000223,42
0,42.606434,.0000295,.0000223,42
0,42.609172,7.38e-06,.0000278,42
0,42.61191,0,.0000278,42
0,42.614648,.0000369,.0000167,42
0,42.617385,.0000443,.000039,42
0,42.620123,7.38e-06,.0000223,42
0,42.622861,.0000369,.0000278,42
0,42.625599,.0000295,.0000111,42
0,42.628337,.0000148,.0000111,42
0,42.631075,.0000148,.0000278,42
0,42.633812,.0000221,.0000278,42
0,42.63655,.0000295,.0000334,42
0,42.639288,.0000295,.0000334,42
0,42.642026,.0000295,0,42
0,42.644764,.0000369,.0000167,42
0,42.647502,.0000295,.0000111,42
0,42.65024,.0000443,0,42
0,42.652977,.0000443,.0000278,42
0,42.655715,.0000221,.0000334,42
0,42.658453,.0000295,.0000223,42
0,42.661191,.0000148,.0000167,42
0,42.663929,.0000517,.0000278,42
0,42.666667,.0000295,.0000223,42
0,42.669405,.0000443,.0000334,42
0,42.672142,.0000295,.0000223,42
0,42.67488,.0000148,.0000167,42
0,42.677618,7.38e-06,.0000445,42
0,42.680356,.0000295,.0000111,42
0,42.683094,.0000221,5.57e-06,42
0,42.685832,7.38e-06,.0000334,42
0,42.688569,.0000295,.0000167,42
0,42.691307,.0000517,.0000278,42
0,42.694045,.0000517,.0000278,42
0,42.696783,.0000295,.0000167,42
0,42.699521,.0000148,.0000223,42
0,42.702259,.0000295,.0000111,42
0,42.704997,.0000517,0,42
0,42.707734,.0000148,.0000111,42
0,42.710472,.0000221,.0000278,42
0,42.71321,.0000221,.0000167,42
0,42.715948,.0000443,.0000278,42
0,42.718686,.0000664,.0000278,42
0,42.721424,.0000148,.0000223,42
0,42.724162,.0000369,.0000334,42
0,42.726899,.0000148,.0000111,42
0,42.729637,.0000148,.0000222,42
0,42.732375,.0000516,.0000222,42
0,42.735113,.0000295,.0000167,42
0,42.737851,.0000369,.0000111,42
0,42.740589,.0000369,.0000334,42
0,42.743326,.0000516,5.56e-06,42
0,42.746064,.0000369,.0000111,42
0,42.748802,.0000295,.0000111,42
0,42.75154,.0000369,.0000222,42
0,42.754278,.0000369,.0000222,42
0,42.757016,.0000221,.0000222,42
0,42.759754,7.37e-06,.0000222,42
0,42.762491,.0000516,.0000111,42
0,42.765229,.0000368,.0000389,42
0,42.767967,.0000663,.0000667,42
0,42.770705,.0000664,.0000612,42
0,42.773443,0,.0000223,42
0,42.776181,.0000295,5.57e-06,42
0,42.778919,0,.0000278,42
0,42.781656,.0000221,.000039,42
0,42.784394,.0000295,.0000278,42
0,42.787132,.0000148,.0000334,42
0,42.78987,.0000369,.0000278,42
0,42.792608,.0000295,.0000334,42
0,42.795346,.0000148,.0000111,42
0,42.798084,.0000517,5.57e-06,42
0,42.800821,.0000148,.0000167,42
0,42.803559,.0000221,.0000334,42
0,42.806297,.0000148,.0000167,42
0,42.809035,.0000443,.0000223,42
0,42.811773,.0000664,.0000222,42
0,42.814511,.0000295,.0000167,42
0,42.817248,.000059,.0000167,42
0,42.819986,.0000148,.0000111,42
0,42.822724,7.38e-06,.0000278,42
0,42.825462,7.38e-06,.0000222,42
0,42.8282,.0000221,.0000111,42
0,42.830938,.0000443,.0000222,42
0,42.833676,.0000516,.0000111,42
0,42.836413,.0000221,.0000111,42
0,42.839151,.0000369,.0000278,42
0,42.841889,.0000221,.0000167,42
0,42.844627,.000059,.0000111,42
0,42.847365,.0000221,.0000278,42
0,42.850103,.000059,.0000278,42
0,42.852841,.000059,.0000779,42
0,42.855578,.0000221,.0000723,42
0,42.858316,.0000443,.0000223,42
0,42.861054,.0000221,.0000334,42
0,42.863792,.0000738,.0000445,42
0,42.86653,.0000221,.0000223,42
0,42.869268,.0000369,.0000111,42
0,42.872005,.000059,.0000167,42
0,42.874743,.0000148,.0000223,42
0,42.877481,.0000221,.0000334,42
0,42.880219,.0000221,.0000278,42
0,42.882957,.0000664,.0000389,42
0,42.885695,.0000443,0,42
0,42.888433,.0000443,.0000334,42
0,42.89117,.0000295,.0000501,42
0,42.893908,.0000443,.0000334,42
0,42.896646,.0000295,.0000223,42
0,42.899384,.0000221,.0000223,42
0,42.902122,.0000443,.0000111,42
0,42.90486,.0000295,.0000222,42
0,42.907598,.0000443,.0000612,42
0,42.910335,.0000664,.0000389,42
0,42.913073,.0000295,.0000167,42
0,42.915811,.0000147,.0000111,42
0,42.918549,.0000147,.0000389,42
0,42.921287,.0000737,.0000333,42
0,42.924025,.0000295,.0000222,42
0,42.926762,.0000516,.0000333,42
0,42.9295,.0000295,.0000556,42
0,42.932238,.0000295,.0000278,42
0,42.934976,.0000663,.0000611,42
0,42.937714,.0000368,.0000389,42
0,42.940452,.0000221,.0000222,42
0,42.94319,.0000368,.0000277,42
0,42.945927,.0000368,.0000444,42
0,42.948665,.0000294,.0000222,42
0,42.951403,.0000294,.0000166,42
0,42.954141,.0000221,5.54e-06,42
0,42.956879,.000022,.0000166,42
0,42.959617,.0000514,.0000166,42
0,42.962355,.0000441,.0000277,42
0,42.965092,.0000441,5.54e-06,42
0,42.96783,.0000294,.0000277,42
0,42.970568,.0000367,.0000222,42
0,42.973306,.0000735,.0000222,42
0,42.976044,.000022,.0000277,42
0,42.978782,.0000588,.0000222,42
0,42.98152,.0000515,.0000166,42
0,42.984257,.0000662,.0000332,42
0,42.986995,.0000441,.0000166,42
0,42.989733,.0000221,.0000332,42
0,42.992471,.0000441,.0000332,42
0,42.995209,.0000294,.0000222,42
0,42.997947,.0000368,.0000166,42
0,43.000684,.0000441,5.54e-06,43
0,43.003422,.0000221,5.54e-06,43
0,43.00616,.0000441,.0000222,43
0,43.008898,.0000368,.0000222,43
0,43.011636,.0000368,5.54e-06,43
0,43.014374,.0000147,.0000166,43
0,43.017112,.0000441,.0000222,43
0,43.019849,.0000883,.0005547,43
0,43.022587,.000036,.0001844,43
0,43.025325,.000036,.0000271,43
0,43.028063,.000036,.0000163,43
0,43.030801,.000036,.0000217,43
0,43.033539,.0000216,.0000217,43
0,43.036277,.0000432,.0000163,43
0,43.039014,.0000431,5.42e-06,43
0,43.041752,.0000288,5.42e-06,43
0,43.04449,.0000288,.0000217,43
0,43.047228,.0000359,.0000325,43
0,43.049966,.0000287,.0000325,43
0,43.052704,.0000359,.0000217,43
0,43.055441,.0000359,.0000488,43
0,43.058179,.0000647,.0000163,43
0,43.060917,.0000647,.0000488,43
0,43.063655,.000036,.0000271,43
0,43.066393,.0000144,.0000271,43
0,43.069131,.000036,.0000217,43
0,43.071869,.000036,.0000109,43
0,43.074606,.0000432,.0000163,43
0,43.077344,.0000575,.0000163,43
0,43.080082,7.19e-06,.0000271,43
0,43.08282,.0000647,0,43
0,43.085558,.0000863,.0000217,43
0,43.088296,.0000432,.0000217,43
0,43.091034,.0000288,.0000325,43
0,43.093771,.0001078,.0000217,43
0,43.096509,.0000791,.0000379,43
0,43.099247,.0000718,.0000163,43
0,43.101985,.0000574,.0000379,43
0,43.104723,.0000287,.0000704,43
0,43.107461,.0000503,.0000271,43
0,43.110198,.0000646,.0000325,43
0,43.112936,.0000431,.0000217,43
0,43.115674,.0000646,.0000162,43
0,43.118412,.0000359,.0000217,43
0,43.12115,.0000718,.0000325,43
0,43.123888,.0000287,.0000216,43
0,43.126626,.0000933,.0000216,43
0,43.129363,.0000502,.0000162,43
0,43.132101,0,.0000216,43
0,43.134839,.000043,.0000162,43
0,43.137577,.0000574,.0000433,43
0,43.140315,.0000215,5.41e-06,43
0,43.143053,.000043,.000027,43
0,43.145791,.0000573,.0000108,43
0,43.148528,.0000358,.0000378,43
0,43.151266,.0000645,.000027,43
0,43.154004,.000043,.0000324,43
0,43.156742,.0000573,.000027,43
0,43.15948,.0000287,.0000216,43
0,43.162218,.0000358,.000054,43
0,43.164956,.0000358,.000027,43
0,43.167693,.0000358,.000027,43
0,43.170431,.0000502,.0000378,43
0,43.173169,.0000358,.0000108,43
0,43.175907,.0000215,.0000162,43
0,43.178645,.000043,.0000324,43
0,43.181383,.0000215,5.40e-06,43
0,43.18412,.0000358,.0000324,43
0,43.186858,.000043,.0000378,43
0,43.189596,.0000358,.0000378,43
0,43.192334,.0000215,.0000108,43
0,43.195072,.000043,.0000216,43
0,43.19781,.0000644,.0000162,43
0,43.200548,.0000358,.0000324,43
0,43.203285,.0000286,.0000378,43
0,43.206023,.0000501,.0000324,43
0,43.208761,.0000286,.0000108,43
0,43.211499,.0000358,5.39e-06,43
0,43.214237,.0000429,.0000108,43
0,43.216975,.0000286,.0000216,43
0,43.219713,.0000357,.0000216,43
0,43.22245,.0000286,.0000216,43
0,43.225188,.0000286,.0000215,43
0,43.227926,.0000571,.0000431,43
0,43.230664,7.14e-06,.0000108,43
0,43.233402,.0000785,.0000161,43
0,43.23614,.0000571,.0000269,43
0,43.238877,.0000642,.0000323,43
0,43.241615,.0000714,.0000215,43
0,43.244353,.0000214,.0000269,43
0,43.247091,.0000713,.0000215,43
0,43.249829,.0000285,5.38e-06,43
0,43.252567,.0000499,.0000269,43
0,43.255305,.0000285,.0000215,43
0,43.258042,.0000285,.0000107,43
0,43.26078,.0000427,.0000161,43
0,43.263518,.0000356,.0000269,43
0,43.266256,.0000641,.0000645,43
0,43.268994,.000057,.0000161,43
0,43.271732,.0000427,.000043,43
0,43.27447,0,.0000107,43
0,43.277207,.0000214,.0000161,43
0,43.279945,.0000214,.0000161,43
0,43.282683,.0000142,.0000215,43
0,43.285421,.0000356,.0000376,43
0,43.288159,.0000285,.0000215,43
0,43.290897,.0000498,.0000107,43
0,43.293634,.0000356,.0000107,43
0,43.296372,.0000285,.0000161,43
0,43.29911,.0000142,.0000161,43
0,43.301848,.0000356,.0000161,43
0,43.304586,.0000213,.0000268,43
0,43.307324,.0000498,.0000268,43
0,43.310062,.0000498,0,43
0,43.312799,.0000355,.0000214,43
0,43.315537,.0000427,.0000161,43
0,43.318275,.0000711,5.36e-06,43
0,43.321013,.0000356,5.36e-06,43
0,43.323751,.0000213,5.36e-06,43
0,43.326489,.000064,.0000268,43
0,43.329227,.0000142,.0000214,43
0,43.331964,.0000142,.0000322,43
0,43.334702,.0000782,.0000322,43
0,43.33744,.0000355,.0000268,43
0,43.340178,.0000498,.0000375,43
0,43.342916,.0000427,.0000214,43
0,43.345654,.0000569,.0000375,43
0,43.348392,.0000228,.0000516,43
0,43.351129,.0000532,.0000344,43
0,43.353867,.000038,.0000229,43
0,43.356605,.0000228,5.74e-06,43
0,43.359343,.000038,.0000401,43
0,43.362081,.0000456,.0000344,43
0,43.364819,0,.0000115,43
0,43.367556,.0000304,.0000115,43
0,43.370294,.000038,.0000401,43
0,43.373032,.0000457,.0000459,43
0,43.37577,.000038,.0000229,43
0,43.378508,.0000228,.0000172,43
0,43.381246,.0000685,.0000172,43
0,43.383984,0,.0000287,43
0,43.386721,.0000304,.0000229,43
0,43.389459,.0000685,.0000516,43
0,43.392197,.0000456,.0000229,43
0,43.394935,.0000608,.0000172,43
0,43.397673,.000038,.0000287,43
0,43.400411,0,.0000229,43
0,43.403149,.0000228,.0000229,43
0,43.405886,.0000304,.0000287,43
0,43.408624,.000038,.0000172,43
0,43.411362,.0000532,.0000115,43
0,43.4141,.0000228,.0000172,43
0,43.416838,.0000228,.0000401,43
0,43.419576,.0000304,.0000401,43
0,43.422313,.0000228,.0000229,43
0,43.425051,.0000457,.0000229,43
0,43.427789,.000038,.0000287,43
0,43.430527,.000038,.0000172,43
0,43.433265,.000038,.0000574,43
0,43.436003,.0000228,.0000459,43
0,43.438741,.000038,.0000115,43
0,43.441478,.000038,.0000287,43
0,43.444216,.0000533,.0000115,43
0,43.446954,.0000228,.0000402,43
0,43.449692,.0000457,.000023,43
0,43.45243,.0000228,.0000115,43
0,43.455168,.0000304,.0000459,43
0,43.457906,.0000228,5.74e-06,43
0,43.460643,.0000684,.0000115,43
0,43.463381,.0000456,.0000172,43
0,43.466119,.0000304,.0000344,43
0,43.468857,.0000456,.0000401,43
0,43.471595,.0000761,.0000402,43
0,43.474333,.0000228,.0000344,43
0,43.47707,.0000304,.0000172,43
0,43.479808,7.61e-06,.0000172,43
0,43.482546,.0000532,.0000229,43
0,43.485284,.0000304,5.74e-06,43
0,43.488022,.0000304,.0000115,43
0,43.49076,7.61e-06,5.74e-06,43
0,43.493498,7.61e-06,5.74e-06,43
0,43.496235,.000038,.0000287,43
0,43.498973,.0000228,.000023,43
0,43.501711,.0000685,.0000287,43
0,43.504449,.0000533,.0000172,43
0,43.507187,0,.0000287,43
0,43.509925,.000038,.0000115,43
0,43.512663,.0000533,5.74e-06,43
0,43.5154,.000038,.000023,43
0,43.518138,.0000456,.0000172,43
0,43.520876,.0000152,.0000115,43
0,43.523614,.000038,.0000344,43
0,43.526352,.0000228,.0000229,43
0,43.52909,.0000304,.0000229,43
0,43.531828,.0000304,.0000458,43
0,43.534565,.0000304,.0000344,43
0,43.537303,.0000608,.0000229,43
0,43.540041,.0000304,.0000115,43
0,43.542779,.0000684,.0000401,43
0,43.545517,.0000228,.0000229,43
0,43.548255,.0000304,.0000229,43
0,43.550992,.0000304,.0000115,43
0,43.55373,.0000228,.0000286,43
0,43.556468,.0000304,.0000286,43
0,43.559206,.0000304,.0000344,43
0,43.561944,.0000304,.0000172,43
0,43.564682,.0000304,0,43
0,43.56742,.000038,.0000286,43
0,43.570157,.000038,.0000286,43
0,43.572895,.0000304,.0000115,43
0,43.575633,.000038,.0000458,43
0,43.578371,.0000304,.0000172,43
0,43.581109,.0000152,.0000516,43
0,43.583847,7.60e-06,.0000115,43
0,43.586585,.0000456,.0000229,43
0,43.589322,.0000532,.0000344,43
0,43.59206,7.60e-06,.0000229,43
0,43.594798,.0000608,5.73e-06,43
0,43.597536,.0000532,.0000344,43
0,43.600274,.0000304,.0000401,43
0,43.603012,.0000304,.0000344,43
0,43.605749,.0000304,.0000287,43
0,43.608487,.0000304,.0000115,43
0,43.611225,.0000228,.0000115,43
0,43.613963,.0000456,.0000458,43
0,43.616701,.0000228,5.73e-06,43
0,43.619439,.0000456,.0000458,43
0,43.622177,.0000532,5.73e-06,43
0,43.624914,.0000304,.0000172,43
0,43.627652,.0000456,.0000344,43
0,43.63039,.0000228,.0000229,43
0,43.633128,.000038,.0000344,43
0,43.635866,.0000684,.0000115,43
0,43.638604,.0000456,5.73e-06,43
0,43.641342,.0000456,.0000344,43
0,43.644079,.0000304,.0000172,43
0,43.646817,0,.0000115,43
0,43.649555,.000038,.0000229,43
0,43.652293,.000038,.0000229,43
0,43.655031,.0000304,.0000401,43
0,43.657769,.000038,.0000287,43
0,43.660507,.000038,.0000229,43
0,43.663244,.0000304,.0000229,43
0,43.665982,.0000608,.0000229,43
0,43.66872,.0000228,.0000229,43
0,43.671458,.000038,5.73e-06,43
0,43.674196,.0000304,5.73e-06,43
0,43.676934,7.61e-06,.0000287,43
0,43.679671,.0000228,.0000229,43
0,43.682409,.0000456,.0000172,43
0,43.685147,.000076,.000063,43
0,43.687885,.000038,.0000401,43
0,43.690623,.0000304,.0000401,43
0,43.693361,.0000152,.0000115,43
0,43.696099,.0000304,.0000401,43
0,43.698836,.0000228,.0000286,43
0,43.701574,.0000608,.0000286,43
0,43.704312,.0000456,.0000286,43
0,43.70705,.0000532,.0000573,43
0,43.709788,.0000456,.0000458,43
0,43.712526,.0000532,.0000229,43
0,43.715264,.0000608,.0000229,43
0,43.718001,.0000304,.0000401,43
0,43.720739,.000038,.0000286,43
0,43.723477,.0000456,.0000458,43
0,43.726215,.0000532,.0000172,43
0,43.728953,.0000608,.0000229,43
0,43.731691,.0000456,.0000286,43
0,43.734428,.0000532,.0000286,43
0,43.737166,.0000456,.0000458,43
0,43.739904,.0000532,.0000115,43
0,43.742642,.0000304,.0000286,43
0,43.74538,.0000456,.0000286,43
0,43.748118,.0000304,5.73e-06,43
0,43.750856,7.60e-06,.0000172,43
0,43.753593,.0000532,.0000286,43
0,43.756331,.0000228,.0000286,43
0,43.759069,.0000152,.0000344,43
0,43.761807,.0000608,.0000401,43
0,43.764545,.0000228,.0000458,43
0,43.767283,.0000684,.0000515,43
0,43.770021,.0000988,.0000401,43
0,43.772758,.000038,.0000229,43
0,43.775496,.0000152,.0000229,43
0,43.778234,.0000457,.0000344,43
0,43.780972,.0000381,.0000401,43
0,43.78371,.0000304,.0000229,43
0,43.786448,.0000228,.0000287,43
0,43.789185,.0000533,.0000287,43
0,43.791923,.0000457,.0000172,43
0,43.794661,.0000304,.0000115,43
0,43.797399,.0000381,.0000401,43
0,43.800137,.0000381,.0000229,43
0,43.802875,.0000304,.0000287,43
0,43.805613,.0000609,.0000287,43
0,43.80835,.0000228,.0000172,43
0,43.811088,.0000456,5.73e-06,43
0,43.813826,.0000456,.0000287,43
0,43.816564,.0000228,.0000172,43
0,43.819302,.0000152,.0000172,43
0,43.82204,.0000228,.0000344,43
0,43.824778,.0000152,.0000287,43
0,43.827515,.0000685,.0000287,43
0,43.830253,.000038,.0000287,43
0,43.832991,.000038,5.73e-06,43
0,43.835729,.0000304,.0000115,43
0,43.838467,.000038,.0000229,43
0,43.841205,.0000532,.0000172,43
0,43.843943,.0000456,.0000115,43
0,43.84668,.0000456,.0000287,43
0,43.849418,.0000456,.0000401,43
0,43.852156,.0000609,.0000516,43
0,43.854894,.0000152,.0000516,43
0,43.857632,.0000304,.0000573,43
0,43.86037,.0000228,.0000573,43
0,43.863107,.0000228,.0000516,43
0,43.865845,.000038,5.73e-06,43
0,43.868583,.0000685,.0000229,43
0,43.871321,.0000228,.0000287,43
0,43.874059,.000038,.0000229,43
0,43.876797,.0000228,.0000401,43
0,43.879535,.0000304,.0000115,43
0,43.882272,.0000456,.0000229,43
0,43.88501,.0000152,.0000172,43
0,43.887748,.0000532,.0000287,43
0,43.890486,.0000608,.0000229,43
0,43.893224,.0000685,.0000172,43
0,43.895962,.0000228,.0000229,43
0,43.8987,.000038,.0000401,43
0,43.901437,.0000456,.0000344,43
0,43.904175,.0000684,.0000401,43
0,43.906913,.0000304,.0000115,43
0,43.909651,.0000456,.0000115,43
0,43.912389,7.60e-06,.0000172,43
0,43.915127,.0000304,.0000401,43
0,43.917864,.000038,.0000572,43
0,43.920602,.0000532,.0000401,43
0,43.92334,.0000304,.0000172,43
0,43.926078,.0000683,.0000114,43
0,43.928816,.0000304,.0000343,43
0,43.931554,.000038,.0000172,43
0,43.934292,.0000228,.0000229,43
0,43.937029,.0000228,.0000801,43
0,43.939767,.0000379,.0000343,43
0,43.942505,.0000455,.0000229,43
0,43.945243,.0000531,.0000172,43
0,43.947981,.0000228,.0000572,43
0,43.950719,.0000455,.0000286,43
0,43.953457,.0000303,.0000228,43
0,43.956194,.0000455,5.71e-06,43
0,43.958932,.0000303,.0000285,43
0,43.96167,.0000303,.0000171,43
0,43.964408,.000053,.0000228,43
0,43.967146,.0000303,.0000571,43
0,43.969884,7.58e-06,.00004,43
0,43.972621,.0000227,5.71e-06,43
0,43.975359,.0000152,.0000285,43
0,43.978097,.0000379,.0000457,43
0,43.980835,.0000682,.0000171,43
0,43.983573,.0000379,.0000286,43
0,43.986311,.0000531,.0000228,43
0,43.989049,.0000455,.0000114,43
0,43.991786,.0000834,.0000228,43
0,43.994524,.0000455,.0000228,43
0,43.997262,.0000531,.0000286,43
0,44,.0000455,5.71e-06,44
0,44.002738,.0000228,.0000114,44
0,44.005476,.0000379,.0000114,44
0,44.008214,.0000303,.0000171,44
0,44.010951,7.59e-06,.0000114,44
0,44.013689,.0000531,.0000286,44
0,44.016427,.0000911,.0000114,44
0,44.019165,.0000759,.0004059,44
0,44.021903,.0000532,.0004693,44
0,44.024641,.0000444,.0000167,44
0,44.027379,.0000296,.0000279,44
0,44.030116,.0000222,.0000167,44
0,44.032854,.000037,.0000223,44
0,44.035592,.0000148,.0000223,44
0,44.03833,.0000518,.0000558,44
0,44.041068,.0000222,.0000279,44
0,44.043806,.0000518,.0000223,44
0,44.046543,.0000592,.0000279,44
0,44.049281,.0000814,.0000167,44
0,44.052019,.000037,.0000446,44
0,44.054757,.0000444,.0000335,44
0,44.057495,.000074,.0000279,44
0,44.060233,.0000592,.0000279,44
0,44.062971,7.40e-06,.0000168,44
0,44.065708,7.40e-06,.0000168,44
0,44.068446,.0000518,.0000279,44
0,44.071184,.0000444,.0000223,44
0,44.073922,.0000962,5.58e-06,44
0,44.07666,.0000888,.0000112,44
0,44.079398,.0000592,.0000223,44
0,44.082136,.0000444,.0000112,44
0,44.084873,.0000222,.0000335,44
0,44.087611,.0000296,5.58e-06,44
0,44.090349,.0000518,.0000502,44
0,44.093087,.0000222,.0000335,44
0,44.095825,.000037,.0000223,44
0,44.098563,.0000518,.0000223,44
0,44.1013,.0000591,.000039,44
0,44.104038,.0000591,.000078,44
0,44.106776,.0000665,.0000502,44
0,44.109514,.0000443,.0000111,44
0,44.112252,.0000739,.0000557,44
0,44.11499,.0000591,.0000167,44
0,44.117728,.0000295,.0000279,44
0,44.120465,.0000443,.0000223,44
0,44.123203,.0001255,.0000334,44
0,44.125941,.0000443,.0000167,44
0,44.128679,.0000443,.0000278,44
0,44.131417,.0000369,.0000223,44
0,44.134155,.0000369,.0000111,44
0,44.136893,.0000295,.000039,44
0,44.13963,.0000369,.0000223,44
0,44.142368,.0000664,.0000223,44
0,44.145106,.0000295,.0000278,44
0,44.147844,.0000221,.0000334,44
0,44.150582,.0000295,.0000334,44
0,44.15332,.0000369,.0000501,44
0,44.156057,.0000295,.000039,44
0,44.158795,.0000295,.0000501,44
0,44.161533,.0000811,.0000222,44
0,44.164271,.000059,.0000222,44
0,44.167009,.0000147,.0000334,44
0,44.169747,.0000442,.0000389,44
0,44.172485,.0000369,.0000334,44
0,44.175222,.0000369,.0000223,44
0,44.17796,.0000295,.0000167,44
0,44.180698,.0000516,.0000167,44
0,44.183436,.0000147,.0000334,44
0,44.186174,.0000442,.0000222,44
0,44.188912,.0000368,.0000278,44
0,44.19165,.0000221,.0000167,44
0,44.194387,.0000368,.00005,44
0,44.197125,.000059,.0000278,44
0,44.199863,.0000589,.0000222,44
0,44.202601,.0000221,.0000167,44
0,44.205339,.0000368,.0000333,44
0,44.208077,.0000442,.0000333,44
0,44.210815,.0000442,.0000222,44
0,44.213552,.0000662,.0000222,44
0,44.21629,7.36e-06,.0000277,44
0,44.219028,.0000515,.0000166,44
0,44.221766,.0000589,.0000333,44
0,44.224504,.0000588,.0000222,44
0,44.227242,.000022,.0000277,44
0,44.229979,.0000588,.0000166,44
0,44.232717,.0000367,.0000388,44
0,44.235455,.0000367,.0000222,44
0,44.238193,.0000147,.0000332,44
0,44.240931,.0000588,.0000277,44
0,44.243669,.0000735,.0000166,44
0,44.246407,.0000661,.0000221,44
0,44.249144,.000022,.0000443,44
0,44.251882,.0000147,.0000332,44
0,44.25462,.000022,.0000332,44
0,44.257358,.0000513,.0000111,44
0,44.260096,.000022,.0000221,44
0,44.262834,.0000367,.0000221,44
0,44.265572,.000044,.0000221,44
0,44.268309,.0000367,.0000774,44
0,44.271047,.0000147,.0000221,44
0,44.273785,0,5.53e-06,44
0,44.276523,.0000293,.0000387,44
0,44.279261,.0000439,.0000442,44
0,44.281999,.0000439,.0000276,44
0,44.284736,.0000513,5.53e-06,44
0,44.287474,.000044,.0000221,44
0,44.290212,.0000586,.0000332,44
0,44.29295,.0000293,.0000166,44
0,44.295688,.0000513,.0000276,44
0,44.298426,.0000146,.0000166,44
0,44.301164,.000022,0,44
0,44.303901,.0000293,.000011,44
0,44.306639,.0000439,.0000276,44
0,44.309377,.000022,.0000166,44
0,44.312115,.0000293,.0000386,44
0,44.314853,.0000146,.0000386,44
0,44.317591,.0000512,.0000221,44
0,44.320329,.0000439,.000011,44
0,44.323066,.0000293,.0000166,44
0,44.325804,7.32e-06,.0000221,44
0,44.328542,.0000512,.0000331,44
0,44.33128,.0000512,.0000166,44
0,44.334018,.0000439,.0000221,44
0,44.336756,.0000293,.0000221,44
0,44.339493,.0000585,.0000276,44
0,44.342231,.0000366,.0000166,44
0,44.344969,.0000439,.0000552,44
0,44.347707,.0000512,.0000331,44
0,44.350445,.0000235,.0000531,44
0,44.353183,.0000235,.0000118,44
0,44.355921,.0000391,.0000354,44
0,44.358658,.0000391,.0000236,44
0,44.361396,.0000547,.0000177,44
0,44.364134,.0000391,.0000354,44
0,44.366872,.0000391,.0000177,44
0,44.36961,.0000313,.0000413,44
0,44.372348,.0000391,.0000295,44
0,44.375086,.0000313,.0000649,44
0,44.377823,.0000782,.0000354,44
0,44.380561,.0000547,.0000295,44
0,44.383299,.0000391,.0000236,44
0,44.386037,.0000235,.0000354,44
0,44.388775,.0000156,.0000531,44
0,44.391513,.0000469,.0000295,44
0,44.394251,.0000391,.0000177,44
0,44.396988,.0000391,.0000354,44
0,44.399726,.0000234,.0000295,44
0,44.402464,.0000156,.0000177,44
0,44.405202,.0000703,.0000413,44
0,44.40794,.0000469,.0000236,44
0,44.410678,.0000313,.0000236,44
0,44.413415,.0000313,5.90e-06,44
0,44.416153,.0000469,.0000177,44
0,44.418891,7.81e-06,.0000295,44
0,44.421629,0,.0000472,44
0,44.424367,.0000391,.0000177,44
0,44.427105,.0000234,.0000177,44
0,44.429843,.0000235,.0000118,44
0,44.43258,.0000547,.0000413,44
0,44.435318,.0000782,.0000531,44
0,44.438056,.0000313,.0000236,44
0,44.440794,.0000704,.0000118,44
0,44.443532,.0000391,.0000177,44
0,44.44627,.0000156,.0000118,44
0,44.449008,.0000391,.0000177,44
0,44.451745,.0000234,.0000295,44
0,44.454483,.0000469,.0000295,44
0,44.457221,.0000469,.0000295,44
0,44.459959,.0000312,.0000413,44
0,44.462697,.0000625,.0000413,44
0,44.465435,.0000469,.0000236,44
0,44.468172,.0000156,0,44
0,44.47091,.0000625,.0000177,44
0,44.473648,7.81e-06,.0000472,44
0,44.476386,.0000625,.0000118,44
0,44.479124,.0000781,.0000177,44
0,44.481862,.0000547,.0000177,44
0,44.4846,.0000391,.0000236,44
0,44.487337,.0000391,.0000236,44
0,44.490075,.0000469,.0000177,44
0,44.492813,.0000469,.0000295,44
0,44.495551,.0000703,.0000236,44
0,44.498289,.0000469,.0000354,44
0,44.501027,.0000704,.0000236,44
0,44.503765,7.82e-06,.0000413,44
0,44.506502,.0000469,.0000531,44
0,44.50924,.0000391,.0000236,44
0,44.511978,.0000469,.0000118,44
0,44.514716,.0000626,.0000473,44
0,44.517454,.0000704,.0000768,44
0,44.520192,.0000313,5.90e-06,44
0,44.52293,.0000313,.0000177,44
0,44.525667,.0000234,.0000354,44
0,44.528405,.0000391,.0000236,44
0,44.531143,.0000234,.0000413,44
0,44.533881,.000039,.0000354,44
0,44.536619,.0000469,.0000236,44
