#
# QRISK-lifetime data tables.
# Copyright 2010 ClinRisk Ltd. 
# 
# This work is licenced under the Creative Commons Attribution-NoDerivs 2.0 UK: England & Wales License. 
# To view a copy of this licence, visit http://creativecommons.org/licenses/by-nd/2.0/uk/ or send a letter to Creative Commons, 171 Second Street, Suite 300, San Francisco, California 94105, USA.
#
sex1,_t,basehaz_death_0_30,basehaz_cvd_0_30,timeyears
1,22.937714,3.71e-06,.0000208,22
1,22.940452,0,.0000139,22
1,22.94319,7.41e-06,.0000139,22
1,22.945927,.0000111,.0000139,22
1,22.948665,7.41e-06,.0000104,22
1,22.951403,3.70e-06,3.46e-06,22
1,22.954141,3.70e-06,6.92e-06,22
1,22.956879,.0000111,.0000138,22
1,22.959617,.0000111,.0000173,22
1,22.962355,3.70e-06,.0000173,22
1,22.965092,3.70e-06,3.46e-06,22
1,22.96783,.0000148,6.91e-06,22
1,22.970568,7.39e-06,.0000276,22
1,22.973306,0,.0000138,22
1,22.976044,7.39e-06,3.46e-06,22
1,22.978782,.0000111,.0000104,22
1,22.98152,0,6.91e-06,22
1,22.984257,3.70e-06,.0000104,22
1,22.986995,.0000111,3.46e-06,22
1,22.989733,3.69e-06,6.91e-06,22
1,22.992471,7.39e-06,.0000138,22
1,22.995209,0,6.91e-06,22
1,22.997947,7.39e-06,3.45e-06,22
1,23.000684,3.69e-06,3.45e-06,23
1,23.003422,3.70e-06,0,23
1,23.00616,3.70e-06,.0000104,23
1,23.008898,3.70e-06,.0000104,23
1,23.011636,.0000111,6.91e-06,23
1,23.014374,7.39e-06,6.91e-06,23
1,23.017112,0,3.45e-06,23
1,23.019849,7.39e-06,.0002972,23
1,23.022587,7.29e-06,.000092,23
1,23.025325,7.29e-06,.0000102,23
1,23.028063,0,6.81e-06,23
1,23.030801,3.64e-06,0,23
1,23.033539,.0000109,.0000102,23
1,23.036277,.0000146,.0000136,23
1,23.039014,7.28e-06,0,23
1,23.041752,7.28e-06,.0000136,23
1,23.04449,7.28e-06,.0000102,23
1,23.047228,.0000109,.0000136,23
1,23.049966,.0000182,3.40e-06,23
1,23.052704,0,.0000136,23
1,23.055441,.0000182,.000017,23
1,23.058179,7.28e-06,0,23
1,23.060917,3.64e-06,.0000238,23
1,23.063655,3.64e-06,.0000272,23
1,23.066393,.0000109,6.81e-06,23
1,23.069131,.0000109,.0000204,23
1,23.071869,0,6.81e-06,23
1,23.074606,.0000109,0,23
1,23.077344,7.28e-06,6.80e-06,23
1,23.080082,3.64e-06,0,23
1,23.08282,.0000182,.0000136,23
1,23.085558,.0000109,.0000136,23
1,23.088296,0,3.40e-06,23
1,23.091034,3.64e-06,3.40e-06,23
1,23.093771,0,6.80e-06,23
1,23.096509,.0000109,3.40e-06,23
1,23.099247,3.63e-06,3.40e-06,23
1,23.101985,.0000109,0,23
1,23.104723,3.63e-06,.0000204,23
1,23.107461,3.63e-06,.0000204,23
1,23.110198,3.63e-06,6.79e-06,23
1,23.112936,0,.0000136,23
1,23.115674,3.63e-06,.0000102,23
1,23.118412,7.25e-06,3.39e-06,23
1,23.12115,.0000109,6.78e-06,23
1,23.123888,3.63e-06,6.78e-06,23
1,23.126626,.0000145,.0000102,23
1,23.129363,.0000218,6.78e-06,23
1,23.132101,3.62e-06,3.39e-06,23
1,23.134839,.0000109,.0000102,23
1,23.137577,0,3.39e-06,23
1,23.140315,3.62e-06,3.39e-06,23
1,23.143053,0,.0000102,23
1,23.145791,0,.0000136,23
1,23.148528,7.25e-06,.0000102,23
1,23.151266,7.25e-06,6.78e-06,23
1,23.154004,7.24e-06,0,23
1,23.156742,.0000109,.0000135,23
1,23.15948,0,.0000102,23
1,23.162218,.0000145,6.77e-06,23
1,23.164956,.0000217,0,23
1,23.167693,3.62e-06,6.77e-06,23
1,23.170431,7.24e-06,.0000203,23
1,23.173169,0,.0000135,23
1,23.175907,3.62e-06,.0000237,23
1,23.178645,.0000109,.0000169,23
1,23.181383,7.24e-06,.0000169,23
1,23.18412,0,3.38e-06,23
1,23.186858,7.23e-06,3.38e-06,23
1,23.189596,0,3.38e-06,23
1,23.192334,.0000108,.0000101,23
1,23.195072,7.23e-06,6.76e-06,23
1,23.19781,.0000145,.0000169,23
1,23.200548,7.22e-06,.0000236,23
1,23.203285,7.22e-06,0,23
1,23.206023,.0000144,6.75e-06,23
1,23.208761,7.22e-06,.0000169,23
1,23.211499,7.22e-06,0,23
1,23.214237,0,.0000101,23
1,23.216975,.0000108,0,23
1,23.219713,.0000108,6.74e-06,23
1,23.22245,3.61e-06,3.37e-06,23
1,23.225188,7.21e-06,.0000101,23
1,23.227926,3.60e-06,.0000168,23
1,23.230664,7.20e-06,.0000135,23
1,23.233402,7.20e-06,0,23
1,23.23614,.0000144,.0000202,23
1,23.238877,3.60e-06,3.36e-06,23
1,23.241615,.0000144,3.36e-06,23
1,23.244353,7.20e-06,.0000135,23
1,23.247091,3.60e-06,6.72e-06,23
1,23.249829,7.19e-06,.0000134,23
1,23.252567,7.19e-06,0,23
1,23.255305,3.59e-06,6.71e-06,23
1,23.258042,.0000108,6.71e-06,23
1,23.26078,3.59e-06,.0000134,23
1,23.263518,7.19e-06,.0000168,23
1,23.266256,7.19e-06,.0000302,23
1,23.268994,.000018,.0000134,23
1,23.271732,7.19e-06,3.35e-06,23
1,23.27447,7.18e-06,6.71e-06,23
1,23.277207,7.18e-06,.0000168,23
1,23.279945,0,.0000101,23
1,23.282683,7.18e-06,.0000101,23
1,23.285421,3.59e-06,6.71e-06,23
1,23.288159,3.59e-06,0,23
1,23.290897,.0000144,3.35e-06,23
1,23.293634,7.18e-06,.0000201,23
1,23.296372,3.59e-06,6.70e-06,23
1,23.29911,7.18e-06,.0000134,23
1,23.301848,.0000144,.00001,23
1,23.304586,7.18e-06,3.35e-06,23
1,23.307324,.0000108,6.70e-06,23
1,23.310062,0,3.35e-06,23
1,23.312799,0,.00001,23
1,23.315537,0,.00001,23
1,23.318275,3.58e-06,3.35e-06,23
1,23.321013,.0000108,6.69e-06,23
1,23.323751,7.17e-06,6.69e-06,23
1,23.326489,3.59e-06,.0000234,23
1,23.329227,.0000108,.00001,23
1,23.331964,.0000108,.00001,23
1,23.334702,.0000143,3.35e-06,23
1,23.33744,3.58e-06,6.69e-06,23
1,23.342916,.0000143,.00001,23
1,23.345654,3.58e-06,.0000134,23
1,23.348392,7.70e-06,.0000144,23
1,23.351129,3.85e-06,.0000108,23
1,23.353867,.0000115,.0000108,23
1,23.356605,3.85e-06,7.19e-06,23
1,23.359343,3.85e-06,.0000144,23
1,23.362081,.0000115,.0000108,23
1,23.364819,3.85e-06,7.18e-06,23
1,23.367556,3.85e-06,7.18e-06,23
1,23.370294,0,7.18e-06,23
1,23.373032,.0000154,.0000144,23
1,23.37577,7.69e-06,3.59e-06,23
1,23.378508,.0000192,7.18e-06,23
1,23.381246,3.84e-06,0,23
1,23.383984,.0000115,3.59e-06,23
1,23.386721,7.69e-06,3.59e-06,23
1,23.389459,3.84e-06,.0000179,23
1,23.392197,7.68e-06,3.59e-06,23
1,23.394935,.0000154,7.18e-06,23
1,23.397673,.0000115,0,23
1,23.400411,7.68e-06,0,23
1,23.403149,0,.0000108,23
1,23.405886,3.84e-06,3.59e-06,23
1,23.408624,7.68e-06,.0000143,23
1,23.411362,3.84e-06,.0000215,23
1,23.4141,7.68e-06,3.59e-06,23
1,23.416838,0,3.59e-06,23
1,23.419576,3.84e-06,7.17e-06,23
1,23.422313,3.84e-06,3.59e-06,23
1,23.425051,7.68e-06,7.17e-06,23
1,23.427789,.0000115,.0000143,23
1,23.430527,0,.0000179,23
1,23.433265,3.84e-06,.0000251,23
1,23.436003,.0000115,.0000143,23
1,23.438741,.0000154,3.59e-06,23
1,23.441478,3.84e-06,0,23
1,23.444216,3.84e-06,7.17e-06,23
1,23.446954,7.68e-06,.0000143,23
1,23.449692,0,3.58e-06,23
1,23.45243,.0000115,.0000107,23
1,23.455168,.0000192,.0000143,23
1,23.457906,.0000115,7.16e-06,23
1,23.460643,0,.0000107,23
1,23.463381,3.84e-06,0,23
1,23.466119,.0000115,.0000179,23
1,23.468857,0,.0000107,23
1,23.471595,7.67e-06,3.58e-06,23
1,23.474333,3.84e-06,3.58e-06,23
1,23.47707,7.67e-06,.0000179,23
1,23.479808,.0000115,.0000251,23
1,23.482546,3.83e-06,3.58e-06,23
1,23.485284,3.84e-06,.0000143,23
1,23.488022,.0000153,.0000107,23
1,23.49076,3.84e-06,7.16e-06,23
1,23.493498,3.84e-06,.0000107,23
1,23.496235,3.84e-06,0,23
1,23.498973,3.84e-06,0,23
1,23.501711,3.84e-06,.0000143,23
1,23.504449,0,.0000107,23
1,23.507187,.0000115,0,23
1,23.509925,3.83e-06,.0000143,23
1,23.512663,7.67e-06,3.58e-06,23
1,23.5154,.0000153,.0000286,23
1,23.518138,.0000192,.000025,23
1,23.520876,3.83e-06,.0000107,23
1,23.523614,7.66e-06,7.15e-06,23
1,23.526352,0,.0000179,23
1,23.52909,3.83e-06,7.14e-06,23
1,23.531828,0,3.57e-06,23
1,23.534565,.0000191,.0000143,23
1,23.537303,7.65e-06,.000025,23
1,23.540041,.0000115,.0000107,23
1,23.542779,0,7.13e-06,23
1,23.545517,.0000115,7.13e-06,23
1,23.548255,3.82e-06,.0000107,23
1,23.550992,0,3.57e-06,23
1,23.55373,.0000115,3.57e-06,23
1,23.556468,.0000115,7.13e-06,23
1,23.559206,.0000115,3.57e-06,23
1,23.561944,.0000229,.0000178,23
1,23.564682,0,.0000178,23
1,23.56742,7.64e-06,0,23
1,23.570157,.0000153,0,23
1,23.572895,3.82e-06,.0000285,23
1,23.575633,.0000115,7.13e-06,23
1,23.578371,.0000115,3.57e-06,23
1,23.581109,.0000153,3.57e-06,23
1,23.583847,7.64e-06,.0000143,23
1,23.586585,0,3.56e-06,23
1,23.589322,0,7.13e-06,23
1,23.59206,3.82e-06,.0000107,23
1,23.594798,.0000115,3.56e-06,23
1,23.597536,7.64e-06,.0000178,23
1,23.600274,0,.0000143,23
1,23.603012,3.82e-06,.0000285,23
1,23.605749,0,7.12e-06,23
1,23.608487,3.82e-06,.0000107,23
1,23.611225,7.64e-06,.0000142,23
1,23.613963,7.64e-06,.0000178,23
1,23.616701,.0000115,7.12e-06,23
1,23.619439,7.64e-06,7.12e-06,23
1,23.622177,3.82e-06,3.56e-06,23
1,23.624914,.0000115,3.56e-06,23
1,23.627652,7.64e-06,.0000107,23
1,23.63039,7.64e-06,.0000107,23
1,23.633128,3.82e-06,0,23
1,23.635866,7.64e-06,.0000142,23
1,23.638604,7.64e-06,3.56e-06,23
1,23.641342,3.82e-06,3.56e-06,23
1,23.644079,7.63e-06,.0000214,23
1,23.646817,0,3.56e-06,23
1,23.649555,0,3.56e-06,23
1,23.652293,.0000114,.0000107,23
1,23.655031,.0000191,.0000107,23
1,23.657769,.0000114,3.56e-06,23
1,23.660507,7.63e-06,.0000142,23
1,23.663244,3.81e-06,.0000107,23
1,23.665982,3.81e-06,.0000107,23
1,23.66872,0,.0000107,23
1,23.671458,3.81e-06,3.56e-06,23
1,23.674196,3.81e-06,7.11e-06,23
1,23.676934,7.63e-06,0,23
1,23.679671,0,3.56e-06,23
1,23.682409,7.63e-06,7.11e-06,23
1,23.685147,3.81e-06,.0000142,23
1,23.687885,3.81e-06,.0000178,23
1,23.690623,.0000153,.0000142,23
1,23.693361,0,.0000107,23
1,23.696099,7.62e-06,.0000142,23
1,23.698836,.0000191,3.55e-06,23
1,23.701574,0,.0000178,23
1,23.704312,.0000114,3.55e-06,23
1,23.70705,7.62e-06,7.11e-06,23
1,23.709788,0,.0000107,23
1,23.712526,7.62e-06,.0000213,23
1,23.715264,3.81e-06,.0000142,23
1,23.718001,3.81e-06,.0000142,23
1,23.720739,7.62e-06,7.11e-06,23
1,23.723477,3.81e-06,.0000107,23
1,23.726215,.0000114,7.10e-06,23
1,23.728953,.0000114,.0000142,23
1,23.731691,.0000229,7.10e-06,23
1,23.734428,0,7.10e-06,23
1,23.737166,3.81e-06,.0000142,23
1,23.739904,0,.0000213,23
1,23.742642,3.81e-06,0,23
1,23.74538,7.61e-06,7.10e-06,23
1,23.748118,0,7.10e-06,23
1,23.750856,0,.0000177,23
1,23.753593,.0000114,.0000142,23
1,23.756331,3.81e-06,.0000106,23
1,23.759069,0,.0000177,23
1,23.761807,.000019,3.55e-06,23
1,23.764545,7.61e-06,7.09e-06,23
1,23.767283,3.80e-06,.0000106,23
1,23.770021,7.61e-06,.0000248,23
1,23.772758,0,.0000107,23
1,23.775496,0,3.55e-06,23
1,23.778234,3.81e-06,7.10e-06,23
1,23.780972,7.62e-06,.0000142,23
1,23.78371,3.81e-06,7.10e-06,23
1,23.786448,7.62e-06,.0000106,23
1,23.789185,3.81e-06,.0000248,23
1,23.791923,7.62e-06,.0000142,23
1,23.794661,.0000152,.0000106,23
1,23.797399,3.81e-06,3.55e-06,23
1,23.800137,3.81e-06,3.55e-06,23
1,23.802875,3.81e-06,7.10e-06,23
1,23.805613,0,7.10e-06,23
1,23.80835,7.61e-06,.0000106,23
1,23.811088,.0000152,3.54e-06,23
1,23.813826,0,.0000106,23
1,23.816564,7.60e-06,.0000142,23
1,23.819302,0,.0000106,23
1,23.82204,.0000114,7.08e-06,23
1,23.824778,.0000114,3.54e-06,23
1,23.827515,7.61e-06,3.54e-06,23
1,23.830253,0,3.54e-06,23
1,23.832991,7.60e-06,.0000106,23
1,23.835729,3.80e-06,.0000142,23
1,23.838467,.0000228,.0000142,23
1,23.841205,3.80e-06,3.54e-06,23
1,23.843943,0,7.08e-06,23
1,23.84668,0,3.54e-06,23
1,23.849418,.0000114,.0000142,23
1,23.852156,.0000152,.0000212,23
1,23.854894,.0000114,.0000212,23
1,23.857632,.0000114,3.54e-06,23
1,23.86037,7.60e-06,3.54e-06,23
1,23.863107,.0000114,.0000248,23
1,23.865845,.000019,.0000106,23
1,23.868583,3.80e-06,3.54e-06,23
1,23.871321,7.60e-06,7.08e-06,23
1,23.874059,0,7.08e-06,23
1,23.876797,3.80e-06,.0000106,23
1,23.879535,0,.0000141,23
1,23.882272,.0000114,3.54e-06,23
1,23.88501,.0000114,.0000141,23
1,23.887748,7.59e-06,.0000106,23
1,23.890486,3.80e-06,7.07e-06,23
1,23.893224,0,7.07e-06,23
1,23.895962,.000019,.0000141,23
1,23.8987,3.80e-06,.0000141,23
1,23.901437,.000019,7.07e-06,23
1,23.904175,7.59e-06,.0000141,23
1,23.906913,.0000114,3.53e-06,23
1,23.909651,.0000114,3.53e-06,23
1,23.912389,.0000114,7.06e-06,23
1,23.915127,7.58e-06,.0000247,23
1,23.917864,.0000114,0,23
1,23.920602,3.79e-06,.0000212,23
1,23.92334,.0000189,7.05e-06,23
1,23.926078,7.57e-06,.0000176,23
1,23.928816,.0000114,.0000106,23
1,23.931554,.0000151,.0000106,23
1,23.934292,.0000114,.0000106,23
1,23.937029,3.78e-06,.0000106,23
1,23.939767,3.78e-06,3.52e-06,23
1,23.942505,3.78e-06,.0000106,23
1,23.945243,3.78e-06,.0000211,23
1,23.947981,3.78e-06,3.52e-06,23
1,23.950719,3.78e-06,.0000141,23
1,23.953457,.0000189,7.03e-06,23
1,23.956194,.0000151,.0000105,23
1,23.958932,.0000113,.0000176,23
1,23.96167,7.54e-06,.0000141,23
1,23.964408,3.77e-06,3.51e-06,23
1,23.967146,.0000189,.0000211,23
1,23.969884,3.77e-06,.0000105,23
1,23.972621,7.54e-06,3.51e-06,23
1,23.975359,3.77e-06,.0000176,23
1,23.978097,0,.000014,23
1,23.980835,0,.0000281,23
1,23.983573,3.77e-06,3.51e-06,23
1,23.986311,.0000113,.000014,23
1,23.989049,.0000113,.0000175,23
1,23.991786,.0000113,.0000105,23
1,23.994524,.0000151,7.02e-06,23
1,23.997262,3.77e-06,3.51e-06,23
1,24,7.54e-06,7.02e-06,24
1,24.002738,3.77e-06,0,24
1,24.005476,0,.0000105,24
1,24.010951,3.77e-06,7.02e-06,24
1,24.013689,.0000113,.0000105,24
1,24.016427,.0000226,7.02e-06,24
1,24.019165,.0000113,.0002036,24
1,24.021903,3.77e-06,.0001651,24
1,24.024641,.0000112,.0000138,24
1,24.027379,3.72e-06,3.46e-06,24
1,24.030116,7.43e-06,6.92e-06,24
1,24.032854,7.43e-06,.0000138,24
1,24.035592,.0000149,.0000104,24
1,24.03833,3.71e-06,.0000138,24
1,24.041068,3.71e-06,6.92e-06,24
1,24.043806,.0000111,6.92e-06,24
1,24.046543,.0000111,.0000104,24
1,24.049281,7.42e-06,.0000242,24
1,24.052019,.0000111,0,24
1,24.054757,3.71e-06,3.46e-06,24
1,24.057495,0,6.92e-06,24
1,24.060233,7.43e-06,.0000173,24
1,24.062971,0,.0000138,24
1,24.065708,3.71e-06,6.92e-06,24
1,24.068446,3.71e-06,0,24
1,24.071184,.0000111,6.91e-06,24
1,24.073922,.0000111,.0000104,24
1,24.07666,.0000223,.0000104,24
1,24.079398,.0000148,.0000104,24
1,24.082136,.0000111,6.91e-06,24
1,24.084873,0,3.46e-06,24
1,24.087611,.0000148,3.46e-06,24
1,24.090349,3.71e-06,.0000104,24
1,24.093087,7.42e-06,.0000138,24
1,24.095825,7.42e-06,3.45e-06,24
1,24.098563,3.71e-06,.0000138,24
1,24.1013,7.41e-06,.0000138,24
1,24.104038,3.70e-06,.0000207,24
1,24.106776,3.70e-06,.0000276,24
1,24.109514,.0000148,.0000207,24
1,24.112252,.0000148,3.45e-06,24
1,24.11499,7.40e-06,.0000103,24
1,24.117728,.0000148,.0000103,24
1,24.120465,.0000111,0,24
1,24.123203,0,3.45e-06,24
1,24.128679,.0000148,6.89e-06,24
1,24.134155,3.70e-06,6.89e-06,24
1,24.136893,.0000222,.0000103,24
1,24.13963,0,6.89e-06,24
1,24.142368,3.70e-06,.0000172,24
1,24.145106,3.70e-06,.0000138,24
1,24.147844,3.70e-06,.0000172,24
1,24.150582,.0000185,6.89e-06,24
1,24.15332,3.70e-06,.0000172,24
1,24.156057,.0000148,.0000103,24
1,24.158795,.0000111,3.44e-06,24
1,24.161533,.0000111,.0000241,24
1,24.164271,0,.0000138,24
1,24.167009,.0000111,3.44e-06,24
1,24.169747,0,3.44e-06,24
1,24.172485,.0000148,.0000103,24
1,24.175222,3.69e-06,.000031,24
1,24.17796,.0000185,.0000138,24
1,24.180698,3.69e-06,.0000275,24
1,24.183436,.0000185,.0000206,24
1,24.186174,7.38e-06,.0000172,24
1,24.188912,3.69e-06,6.87e-06,24
1,24.19165,7.38e-06,.0000103,24
1,24.194387,0,6.87e-06,24
1,24.197125,3.69e-06,.0000137,24
1,24.199863,.0000111,6.87e-06,24
1,24.202601,3.69e-06,6.87e-06,24
1,24.205339,0,.0000172,24
1,24.208077,3.69e-06,.0000103,24
1,24.210815,0,.0000172,24
1,24.213552,.0000147,.0000103,24
1,24.21629,7.36e-06,.0000171,24
1,24.219028,.000011,.0000137,24
1,24.221766,0,.0000103,24
1,24.224504,7.36e-06,.0000103,24
1,24.227242,3.68e-06,0,24
1,24.229979,0,.0000103,24
1,24.232717,7.35e-06,.0000103,24
1,24.235455,.000011,3.42e-06,24
1,24.238193,0,.0000103,24
1,24.240931,7.35e-06,.0000274,24
1,24.243669,3.67e-06,.0000205,24
1,24.246407,.0000147,.0000103,24
1,24.249144,7.34e-06,3.42e-06,24
1,24.251882,.0000257,.0000137,24
1,24.25462,0,.0000102,24
1,24.257358,.000011,.0000102,24
1,24.260096,3.67e-06,6.83e-06,24
1,24.262834,3.67e-06,6.83e-06,24
1,24.265572,.0000183,.0000137,24
1,24.268309,.0000183,.0000171,24
1,24.271047,3.67e-06,.0000239,24
1,24.273785,7.33e-06,6.82e-06,24
1,24.276523,7.33e-06,6.82e-06,24
1,24.279261,7.33e-06,.0000205,24
1,24.281999,0,3.41e-06,24
1,24.284736,0,.0000136,24
1,24.287474,7.33e-06,.0000136,24
1,24.290212,0,6.82e-06,24
1,24.29295,7.33e-06,6.82e-06,24
1,24.295688,.000011,3.41e-06,24
1,24.298426,3.66e-06,6.82e-06,24
1,24.301164,7.32e-06,.0000136,24
1,24.303901,.000011,.0000102,24
1,24.306639,7.32e-06,6.82e-06,24
1,24.309377,0,.0000204,24
1,24.312115,.000011,.0000136,24
1,24.314853,.000011,.0000136,24
1,24.317591,3.66e-06,6.81e-06,24
1,24.320329,.000011,3.41e-06,24
1,24.323066,.000011,3.41e-06,24
1,24.325804,3.66e-06,.0000136,24
1,24.328542,.0000146,.0000136,24
1,24.33128,.0000183,3.41e-06,24
1,24.334018,7.32e-06,3.41e-06,24
1,24.336756,0,.0000102,24
1,24.339493,3.66e-06,.0000102,24
1,24.342231,.000011,3.40e-06,24
1,24.344969,3.66e-06,.0000102,24
1,24.347707,7.32e-06,.0000204,24
1,24.350445,3.92e-06,.0000182,24
1,24.353183,3.92e-06,.0000182,24
1,24.355921,3.92e-06,.0000182,24
1,24.358658,7.84e-06,3.65e-06,24
1,24.361396,3.92e-06,.0000182,24
1,24.364134,.0000196,.0000146,24
1,24.366872,7.83e-06,7.29e-06,24
1,24.36961,0,7.29e-06,24
1,24.372348,0,7.29e-06,24
1,24.375086,0,.0000219,24
1,24.377823,7.83e-06,7.29e-06,24
1,24.380561,.0000117,.0000109,24
1,24.383299,3.92e-06,.0000146,24
1,24.386037,7.83e-06,.0000182,24
1,24.388775,.0000157,.0000146,24
1,24.391513,.0000157,3.64e-06,24
1,24.394251,7.83e-06,0,24
1,24.396988,3.91e-06,3.64e-06,24
1,24.399726,7.83e-06,7.28e-06,24
1,24.402464,7.83e-06,.0000109,24
1,24.405202,3.91e-06,.0000401,24
1,24.40794,0,.0000109,24
1,24.410678,3.91e-06,0,24
1,24.413415,3.91e-06,7.29e-06,24
1,24.416153,3.91e-06,.0000109,24
1,24.418891,0,7.28e-06,24
1,24.421629,3.91e-06,.0000182,24
1,24.424367,0,7.29e-06,24
1,24.427105,7.83e-06,.0000109,24
1,24.429843,3.91e-06,3.64e-06,24
1,24.43258,0,.0000109,24
1,24.435318,.0000117,.0000364,24
1,24.438056,7.82e-06,.0000146,24
1,24.440794,.0000156,3.64e-06,24
1,24.443532,3.91e-06,7.28e-06,24
1,24.44627,3.91e-06,.0000146,24
1,24.449008,7.82e-06,.0000109,24
1,24.451745,.0000117,0,24
1,24.454483,7.82e-06,.0000182,24
1,24.457221,3.91e-06,.0000109,24
1,24.459959,0,.0000109,24
1,24.462697,3.91e-06,.0000146,24
1,24.465435,7.82e-06,.0000182,24
1,24.468172,0,.0000109,24
1,24.47091,3.91e-06,.0000109,24
1,24.473648,.0000117,.0000145,24
1,24.476386,.0000117,.0000146,24
1,24.479124,3.91e-06,.0000146,24
1,24.481862,.0000156,7.27e-06,24
1,24.4846,3.91e-06,.0000109,24
1,24.487337,7.82e-06,.0000218,24
1,24.490075,.0000156,.0000145,24
1,24.492813,.0000156,3.64e-06,24
1,24.495551,7.82e-06,3.64e-06,24
1,24.498289,0,.0000146,24
1,24.501027,.0000156,.0000109,24
1,24.503765,7.82e-06,.0000182,24
1,24.506502,0,7.28e-06,24
1,24.50924,0,.0000146,24
1,24.511978,.0000156,7.27e-06,24
1,24.514716,.0000156,.0000109,24
1,24.517454,.0000156,.0000182,24
1,24.520192,3.90e-06,0,24
1,24.52293,0,.0000109,24
1,24.525667,3.90e-06,.0000145,24
1,24.528405,3.90e-06,3.63e-06,24
1,24.531143,7.80e-06,7.26e-06,24
1,24.536619,.0000234,7.25e-06,24
1,24.539357,0,.0000254,24
1,24.542094,0,.0000109,24
1,24.544832,.0000117,7.25e-06,24
1,24.54757,3.90e-06,.0000109,24
1,24.550308,3.90e-06,.0000181,24
1,24.553046,3.90e-06,7.25e-06,24
1,24.555784,0,7.25e-06,24
1,24.561259,.0000156,.0000109,24
1,24.563997,3.90e-06,.0000109,24
1,24.566735,.0000156,3.62e-06,24
1,24.569473,7.79e-06,0,24
1,24.572211,.0000117,.0000145,24
1,24.574949,7.79e-06,.0000145,24
1,24.577687,7.79e-06,7.25e-06,24
1,24.580424,7.79e-06,7.25e-06,24
1,24.583162,.0000117,.0000145,24
1,24.5859,.0000195,.0000109,24
1,24.588638,7.79e-06,.0000109,24
1,24.591376,3.89e-06,.0000109,24
1,24.594114,.0000195,.0000109,24
1,24.596851,7.79e-06,3.62e-06,24
1,24.599589,0,.0000181,24
1,24.602327,.0000117,.0000217,24
1,24.605065,.0000156,7.24e-06,24
1,24.607803,.0000195,3.62e-06,24
1,24.610541,.0000117,.0000109,24
1,24.613279,3.89e-06,7.24e-06,24
1,24.616016,7.79e-06,7.24e-06,24
1,24.618754,7.79e-06,3.62e-06,24
1,24.621492,7.79e-06,.0000145,24
1,24.62423,7.79e-06,7.24e-06,24
1,24.626968,7.79e-06,3.62e-06,24
1,24.629706,3.89e-06,3.62e-06,24
1,24.632444,0,3.62e-06,24
1,24.635181,3.89e-06,7.24e-06,24
1,24.637919,3.89e-06,.0000145,24
1,24.640657,7.79e-06,0,24
1,24.643395,7.78e-06,.0000181,24
1,24.646133,3.89e-06,7.24e-06,24
1,24.648871,3.89e-06,.0000109,24
1,24.651608,3.89e-06,7.24e-06,24
1,24.654346,7.78e-06,7.24e-06,24
1,24.657084,7.78e-06,.0000109,24
1,24.659822,3.89e-06,7.24e-06,24
1,24.66256,.0000117,.0000145,24
1,24.665298,7.78e-06,7.23e-06,24
1,24.668036,.0000117,7.23e-06,24
1,24.670773,3.89e-06,0,24
1,24.673511,3.89e-06,7.23e-06,24
1,24.676249,7.78e-06,3.62e-06,24
1,24.678987,7.78e-06,.0000181,24
1,24.681725,7.78e-06,.0000109,24
1,24.684463,0,.0000253,24
1,24.687201,.0000194,.0000145,24
1,24.689938,.0000117,.0000108,24
1,24.692676,7.78e-06,3.61e-06,24
1,24.695414,7.78e-06,3.61e-06,24
1,24.698152,0,3.61e-06,24
1,24.70089,3.89e-06,.0000108,24
1,24.703628,.0000117,.0000108,24
1,24.706366,3.89e-06,.0000108,24
1,24.709103,7.77e-06,.0000145,24
1,24.711841,3.89e-06,.0000181,24
1,24.714579,0,3.61e-06,24
1,24.717317,3.89e-06,7.22e-06,24
1,24.720055,0,.0000144,24
1,24.722793,3.89e-06,7.22e-06,24
1,24.72553,3.89e-06,7.22e-06,24
1,24.728268,3.88e-06,0,24
1,24.731006,3.88e-06,.0000108,24
1,24.733744,.0000155,.0000217,24
1,24.736482,0,3.61e-06,24
1,24.73922,.0000116,7.22e-06,24
1,24.741958,7.76e-06,0,24
1,24.744695,0,.0000144,24
1,24.747433,.0000194,7.22e-06,24
1,24.750171,.0000116,0,24
1,24.752909,7.76e-06,.0000144,24
1,24.755647,7.76e-06,7.22e-06,24
1,24.758385,.0000116,3.61e-06,24
1,24.761123,3.88e-06,.000018,24
1,24.76386,7.76e-06,.000018,24
1,24.766598,3.88e-06,.0000108,24
1,24.769336,7.76e-06,.0000289,24
1,24.772074,0,.0000181,24
1,24.774812,0,.0000144,24
1,24.77755,.0000155,.0000181,24
1,24.783025,0,7.22e-06,24
1,24.785763,7.77e-06,3.61e-06,24
1,24.788501,7.77e-06,.0000108,24
1,24.791239,.0000116,.0000108,24
1,24.793977,7.77e-06,3.61e-06,24
1,24.796715,3.88e-06,7.22e-06,24
1,24.799452,.0000116,.0000108,24
1,24.80219,3.88e-06,7.21e-06,24
1,24.804928,7.76e-06,7.22e-06,24
1,24.807666,7.76e-06,7.21e-06,24
1,24.810404,3.88e-06,.0000108,24
1,24.813142,3.88e-06,.0000144,24
1,24.81588,.0000116,.000018,24
1,24.818617,3.88e-06,.000018,24
1,24.821355,0,.0000108,24
1,24.824093,3.88e-06,3.60e-06,24
1,24.826831,3.88e-06,7.21e-06,24
1,24.829569,.0000155,.0000108,24
